InterviewID;task;item;att1;cho
4062172;8;3;8;0
4062172;8;4;13;0
4062172;8;5;12;0
4062172;8;6;15;-1
4062173;1;1;11;0
4062173;1;2;10;0
4062173;1;3;9;0
4062173;1;4;3;0
4062173;1;5;4;1
4062173;1;6;14;-1
4062173;2;1;2;-1
4062173;2;2;3;0
4062173;2;3;6;1
4062173;2;4;1;0
4062173;2;5;7;0
4062173;2;6;15;0
4062173;3;1;10;0
4062173;3;2;6;0
4062173;3;3;1;0
4062173;3;4;14;-1
4062173;3;5;4;1
4062173;3;6;11;0
4062173;4;1;8;0
4062173;4;2;2;-1
4062173;4;3;9;0
4062173;4;4;12;1
4062173;4;5;5;0
4062173;4;6;13;0
4062173;5;1;3;0
4062173;5;2;2;0
4062173;5;3;4;1
4062173;5;4;14;-1
4062173;5;5;11;0
4062173;5;6;6;0
4062173;6;1;8;0
4062173;6;2;12;1
4062173;6;3;5;0
4062173;6;4;9;0
4062173;6;5;13;0
4062173;6;6;1;-1
4062173;7;1;7;0
4062173;7;2;10;0
4062173;7;3;11;0
4062173;7;4;15;0
4062173;7;5;6;1
4062173;7;6;2;-1
4062173;8;1;1;0
4062173;8;2;8;-1
4062173;8;3;4;1
4062173;8;4;9;0
4062173;8;5;5;0
4062173;8;6;13;0
4062530;1;1;10;0
4062530;1;2;15;0
4062530;1;3;5;1
4062530;1;4;11;-1
4062530;1;5;1;0
4062530;1;6;8;0
4062530;2;1;10;1
4062530;2;2;4;0
4062530;2;3;14;-1
4062530;2;4;2;0
4062530;2;5;8;0
4062530;2;6;6;0
4062530;3;1;11;-1
4062530;3;2;15;0
4062530;3;3;5;1
4062530;3;4;9;0
4062530;3;5;13;0
4062530;3;6;7;0
4062530;4;1;9;-1
4062530;4;2;3;0
4062530;4;3;12;0
4062530;4;4;10;1
4062530;4;5;1;0
4062530;4;6;13;0
4062530;5;1;14;0
4062530;5;2;15;0
4062530;5;3;3;1
4062530;5;4;8;-1
4062530;5;5;1;0
4062530;5;6;2;0
4062530;6;1;5;1
4062530;6;2;11;-1
4062530;6;3;12;0
4062530;6;4;7;0
4062530;6;5;4;0
4062530;6;6;6;0
4062530;7;1;5;1
4062530;7;2;11;-1
4062530;7;3;15;0
4062530;7;4;10;0
4062530;7;5;8;0
4062530;7;6;12;0
4062530;8;1;7;0
4062530;8;2;14;-1
4062530;8;3;3;0
4062530;8;4;1;1
4062530;8;5;13;0
4062530;8;6;2;0
4062549;1;1;10;0
4062549;1;2;15;0
4062549;1;3;5;0
4062549;1;4;11;-1
4062549;1;5;1;0
4062549;1;6;8;1
4062549;2;1;10;-1
4062549;2;2;4;0
4062549;2;3;14;1
4062549;2;4;2;0
4062549;2;5;8;0
4062549;2;6;6;0
4062549;3;1;11;-1
4062549;3;2;15;1
4062549;3;3;5;0
4062549;3;4;9;0
4062549;3;5;13;0
4062549;3;6;7;0
4062549;4;1;9;0
4062549;4;2;3;1
4062549;4;3;12;0
4062549;4;4;10;0
4062549;4;5;1;-1
4062549;4;6;13;0
4062549;5;1;14;1
4062549;5;2;15;0
4062549;5;3;3;0
4062549;5;4;8;0
4062549;5;5;1;-1
4062549;5;6;2;0
4062549;6;1;5;0
4062549;6;2;11;-1
4062549;6;3;12;0
4062549;6;4;7;0
4062549;6;5;4;0
4062549;6;6;6;1
4062549;7;1;5;0
4062549;7;2;11;-1
4062549;7;3;15;0
4062549;7;4;10;0
4062549;7;5;8;1
4062549;7;6;12;0
4062549;8;1;7;0
4062549;8;2;14;1
4062549;8;3;3;0
4062549;8;4;1;-1
4062549;8;5;13;0
4062549;8;6;2;0
4068078;1;1;15;0
4068078;1;2;12;-1
4068078;1;3;9;1
4068078;1;4;7;0
4068078;1;5;10;0
4068078;1;6;8;0
4068078;2;1;5;0
4068078;2;2;4;0
4068078;2;3;2;0
4068078;2;4;6;0
4068078;2;5;14;-1
4068078;2;6;11;1
4068078;3;1;15;0
4068078;3;2;7;0
4068078;3;3;14;-1
4068078;3;4;6;0
4068078;3;5;5;1
4068078;3;6;10;0
4068078;4;1;4;0
4068078;4;2;9;0
4068078;4;3;13;0
4068078;4;4;12;-1
4068078;4;5;3;1
4068078;4;6;8;0
4068078;5;1;2;0
4068078;5;2;12;0
4068078;5;3;11;1
4068078;5;4;7;0
4068078;5;5;1;-1
4068078;5;6;6;0
4068078;6;1;4;0
4068078;6;2;5;0
4068078;6;3;1;0
4068078;6;4;3;0
4068078;6;5;13;1
4068078;6;6;14;-1
4068078;7;1;15;0
4068078;7;2;2;-1
4068078;7;3;11;0
4068078;7;4;9;0
4068078;7;5;8;0
4068078;7;6;10;1
4068078;8;1;8;0
4068078;8;2;13;0
4068078;8;3;15;0
4068078;8;4;7;1
4068078;8;5;5;0
4068078;8;6;12;-1
4068123;1;1;10;0
4068123;1;2;5;0
4068123;1;3;2;-1
4068123;1;4;13;1
4068123;1;5;12;0
4068123;1;6;6;0
4068123;2;1;7;0
4068123;2;2;4;0
4068123;2;3;14;-1
4068123;2;4;15;0
4068123;2;5;1;0
4068123;2;6;3;1
4068123;3;1;8;1
4068123;3;2;6;0
4068123;3;3;15;0
4068123;3;4;5;0
4068123;3;5;9;0
4068123;3;6;11;-1
4068123;4;1;2;0
4068123;4;2;10;1
4068123;4;3;13;0
4068123;4;4;7;0
4068123;4;5;12;0
4068123;4;6;14;-1
4068123;5;1;5;0
4068123;5;2;3;0
4068123;5;3;10;1
4068123;5;4;14;-1
4068123;5;5;9;0
4068123;5;6;11;0
4068123;6;1;6;0
4068123;6;2;15;0
4068123;6;3;13;0
4068123;6;4;7;1
4068123;6;5;12;0
4068123;6;6;2;-1
4068123;7;1;4;0
4068123;7;2;11;0
4068123;7;3;8;0
4068123;7;4;14;-1
4068123;7;5;12;0
4068123;7;6;1;1
4068123;8;1;8;0
4068123;8;2;9;1
4068123;8;3;13;0
4068123;8;4;6;0
4068123;8;5;4;0
4068123;8;6;15;-1
4068137;1;1;15;0
4068137;1;2;9;-1
4068137;1;3;4;0
4068137;1;4;10;0
4068137;1;5;7;0
4068137;1;6;13;1
4068137;2;1;5;0
4068137;2;2;2;-1
4068137;2;3;3;1
4068137;2;4;1;0
4068137;2;5;12;0
4068137;2;6;6;0
4068137;3;1;10;0
4068137;3;2;8;0
4068137;3;3;4;0
4068137;3;4;14;-1
4068137;3;5;11;1
4068137;3;6;13;0
4068137;4;1;5;0
4068137;4;2;12;0
4068137;4;3;15;0
4068137;4;4;14;-1
4068137;4;5;8;0
4068137;4;6;3;1
4068137;5;1;1;0
4068137;5;2;4;-1
4068137;5;3;13;1
4068137;5;4;2;0
4068137;5;5;7;0
4068137;5;6;10;0
4068137;6;1;5;0
4068137;6;2;11;1
4068137;6;3;9;0
4068137;6;4;6;0
4068137;6;5;14;-1
4068137;6;6;4;0
4068137;7;1;8;-1
4068137;7;2;7;0
4068137;7;3;15;0
4068137;7;4;13;1
4068137;7;5;10;0
4068137;7;6;12;0
4068137;8;1;3;0
4068137;8;2;9;-1
4068137;8;3;2;0
4068137;8;4;6;0
4068137;8;5;1;0
4068137;8;6;11;1
4068154;1;1;10;0
4068154;1;2;5;0
4068154;1;3;2;0
4068154;1;4;13;-1
4068154;1;5;12;1
4068154;1;6;6;0
4068154;2;1;7;0
4068154;2;2;4;0
4068154;2;3;14;-1
4068154;2;4;15;0
4068154;2;5;1;0
4068154;2;6;3;1
4068154;3;1;8;-1
4068154;3;2;6;0
4068154;3;3;15;0
4068154;3;4;5;0
4068154;3;5;9;1
4068154;3;6;11;0
4068154;4;1;2;0
4068154;4;2;10;0
4068154;4;3;13;0
4068154;4;4;7;1
4068154;4;5;12;0
4068154;4;6;14;-1
4068154;5;1;5;0
4068154;5;2;3;0
4068154;5;3;10;0
4068154;5;4;14;-1
4068154;5;5;9;0
4068154;5;6;11;1
4068154;6;1;6;0
4068154;6;2;15;0
4068154;6;3;13;-1
4068154;6;4;7;1
4068154;6;5;12;0
4068154;6;6;2;0
4068154;7;1;4;1
4068154;7;2;11;0
4068154;7;3;8;-1
4068154;7;4;14;0
4068154;7;5;12;0
4068154;7;6;1;0
4068154;8;1;8;-1
4068154;8;2;9;0
4068154;8;3;13;0
4068154;8;4;6;0
4068154;8;5;4;1
4068154;8;6;15;0
4068170;1;1;11;-1
4068170;1;2;9;1
4068170;1;3;1;0
4068170;1;4;6;0
4068170;1;5;15;0
4068170;1;6;2;0
4068170;2;1;14;0
4068170;2;2;5;0
4068170;2;3;12;1
4068170;2;4;13;0
4068170;2;5;6;0
4068170;2;6;7;-1
4068170;3;1;2;0
4068170;3;2;3;1
4068170;3;3;13;-1
4068170;3;4;10;0
4068170;3;5;9;0
4068170;3;6;1;0
4068170;4;1;12;0
4068170;4;2;4;0
4068170;4;3;8;1
4068170;4;4;11;-1
4068170;4;5;5;0
4068170;4;6;15;0
4068170;5;1;2;0
4068170;5;2;7;-1
4068170;5;3;15;0
4068170;5;4;14;0
4068170;5;5;3;1
4068170;5;6;13;0
4068170;6;1;8;1
4068170;6;2;6;0
4068170;6;3;12;0
4068170;6;4;4;0
4068170;6;5;10;0
4068170;6;6;11;-1
4068170;7;1;5;1
4068170;7;2;13;0
4068170;7;3;6;0
4068170;7;4;11;-1
4068170;7;5;1;0
4068170;7;6;9;0
4068170;8;1;14;0
4068170;8;2;9;0
4068170;8;3;5;1
4068170;8;4;15;0
4068170;8;5;4;0
4068170;8;6;7;-1
4068193;1;1;11;-1
4068193;1;2;9;0
4068193;1;3;1;0
4068193;1;4;6;0
4068193;1;5;15;0
4068193;1;6;2;1
4068193;2;1;14;-1
4068193;2;2;5;0
4068193;2;3;12;0
4068193;2;4;13;0
4068193;2;5;6;0
4068193;2;6;7;1
4068193;3;1;2;0
4068193;3;2;3;1
4068193;3;3;13;0
4068193;3;4;10;-1
4068193;3;5;9;0
4068193;3;6;1;0
4068193;4;1;12;0
4068193;4;2;4;0
4068193;4;3;8;1
4068193;4;4;11;-1
4068193;4;5;5;0
4068193;4;6;15;0
4068193;5;1;2;0
4068193;5;2;7;0
4068193;5;3;15;0
4068193;5;4;14;-1
4068193;5;5;3;1
4068193;5;6;13;0
4068193;6;1;8;1
4068193;6;2;6;0
4068193;6;3;12;0
4068193;6;4;4;0
4068193;6;5;10;0
4068193;6;6;11;-1
4068193;7;1;5;1
4068193;7;2;13;0
4068193;7;3;6;0
4068193;7;4;11;-1
4068193;7;5;1;0
4068193;7;6;9;0
4068193;8;1;14;-1
4068193;8;2;9;0
4068193;8;3;5;1
4068193;8;4;15;0
4068193;8;5;4;0
4068193;8;6;7;0
4068200;1;1;11;0
4068200;1;2;9;1
4068200;1;3;1;0
4068200;1;4;6;0
4068200;1;5;15;-1
4068200;1;6;2;0
4068200;2;1;14;-1
4068200;2;2;5;0
4068200;2;3;12;0
4068200;2;4;13;0
4068200;2;5;6;1
4068200;2;6;7;0
4068200;3;1;2;0
4068200;3;2;3;0
4068200;3;3;13;0
4068200;3;4;10;-1
4068200;3;5;9;1
4068200;3;6;1;0
4068200;4;1;12;0
4068200;4;2;4;1
4068200;4;3;8;0
4068200;4;4;11;0
4068200;4;5;5;0
4068200;4;6;15;-1
4068200;5;1;2;0
4068200;5;2;7;1
4068200;5;3;15;0
4068200;5;4;14;-1
4068200;5;5;3;0
4068200;5;6;13;0
4068200;6;1;8;0
4068200;6;2;6;1
4068200;6;3;12;0
4068200;6;4;4;0
4068200;6;5;10;-1
4068200;6;6;11;0
4068200;7;1;5;0
4068200;7;2;13;0
4068200;7;3;6;0
4068200;7;4;11;-1
4068200;7;5;1;0
4068200;7;6;9;1
4068200;8;1;14;-1
4068200;8;2;9;1
4068200;8;3;5;0
4068200;8;4;15;0
4068200;8;5;4;0
4068200;8;6;7;0
4068201;1;1;10;0
4068201;1;2;5;0
4068201;1;3;2;-1
4068201;1;4;13;0
4068201;1;5;12;1
4068201;1;6;6;0
4068201;2;1;7;-1
4068201;2;2;4;0
4068201;2;3;14;0
4068201;2;4;15;1
4068201;2;5;1;0
4068201;2;6;3;0
4068201;3;1;8;0
4068201;3;2;6;0
4068201;3;3;15;-1
4068201;3;4;5;0
4068201;3;5;9;1
4068201;3;6;11;0
4068201;4;1;2;0
4068201;4;2;10;0
4068201;4;3;13;1
4068201;4;4;7;0
4068201;4;5;12;0
4068201;4;6;14;-1
4068201;5;1;5;0
4068201;5;2;3;0
4068201;5;3;10;-1
4068201;5;4;14;0
4068201;5;5;9;1
4068201;5;6;11;0
4068201;6;1;6;0
4068201;6;2;15;0
4068201;6;3;13;1
4068201;6;4;7;0
4068201;6;5;12;0
4068201;6;6;2;-1
4068201;7;1;4;0
4068201;7;2;11;1
4068201;7;3;8;0
4068201;7;4;14;-1
4068201;7;5;12;0
4068201;7;6;1;0
4068201;8;1;8;0
4068201;8;2;9;0
4068201;8;3;13;1
4068201;8;4;6;0
4068201;8;5;4;0
4068201;8;6;15;-1
4068202;1;1;10;0
4068202;1;2;5;0
4068202;1;3;2;0
4068202;1;4;13;0
4068202;1;5;12;-1
4068202;1;6;6;1
4068202;2;1;7;0
4068202;2;2;4;0
4068202;2;3;14;0
4068202;2;4;15;-1
4068202;2;5;1;0
4068202;2;6;3;1
4068202;3;1;8;0
4068202;3;2;6;0
4068202;3;3;15;0
4068202;3;4;5;0
4068202;3;5;9;-1
4068202;3;6;11;1
4068202;4;1;2;0
4068202;4;2;10;1
4068202;4;3;13;0
4068202;4;4;7;0
4068202;4;5;12;-1
4068202;4;6;14;0
4068202;5;1;5;0
4068202;5;2;3;1
4068202;5;3;10;0
4068202;5;4;14;0
4068202;5;5;9;0
4068202;5;6;11;-1
4068202;6;1;6;0
4068202;6;2;15;0
4068202;6;3;13;0
4068202;6;4;7;1
4068202;6;5;12;-1
4068202;6;6;2;0
4068202;7;1;4;0
4068202;7;2;11;0
4068202;7;3;8;1
4068202;7;4;14;0
4068202;7;5;12;0
4068202;7;6;1;-1
4068202;8;1;8;0
4068202;8;2;9;0
4068202;8;3;13;1
4068202;8;4;6;0
4068202;8;5;4;0
4068202;8;6;15;-1
4068206;1;1;10;0
4068206;1;2;5;1
4068206;1;3;2;0
4068206;1;4;13;-1
4068206;1;5;12;0
4068206;1;6;6;0
4068206;2;1;7;-1
4068206;2;2;4;0
4068206;2;3;14;0
4068206;2;4;15;0
4068206;2;5;1;1
4068206;2;6;3;0
4068206;3;1;8;0
4068206;3;2;6;0
4068206;3;3;15;0
4068206;3;4;5;1
4068206;3;5;9;0
4068206;3;6;11;-1
4068206;4;1;2;1
4068206;4;2;10;0
4068206;4;3;13;0
4068206;4;4;7;-1
4068206;4;5;12;0
4068206;4;6;14;0
4068206;5;1;5;1
4068206;5;2;3;0
4068206;5;3;10;0
4068206;5;4;14;0
4068206;5;5;9;0
4068206;5;6;11;-1
4068206;6;1;6;0
4068206;6;2;15;0
4068206;6;3;13;-1
4068206;6;4;7;0
4068206;6;5;12;0
4068206;6;6;2;1
4068206;7;1;4;0
4068206;7;2;11;-1
4068206;7;3;8;0
4068206;7;4;14;0
4068206;7;5;12;0
4068206;7;6;1;1
4068206;8;1;8;0
4068206;8;2;9;0
4068206;8;3;13;-1
4068206;8;4;6;0
4068206;8;5;4;1
4068206;8;6;15;0
4068219;1;1;11;-1
4068219;1;2;9;0
4068219;1;3;1;0
4068219;1;4;6;0
4068219;1;5;15;1
4068219;1;6;2;0
4068219;2;1;14;0
4068219;2;2;5;1
4068219;2;3;12;-1
4068219;2;4;13;0
4068219;2;5;6;0
4068219;2;6;7;0
4068219;3;1;2;0
4068219;3;2;3;0
4068219;3;3;13;0
4068219;3;4;10;0
4068219;3;5;9;-1
4068219;3;6;1;1
4068219;4;1;12;0
4068219;4;2;4;0
4068219;4;3;8;0
4068219;4;4;11;-1
4068219;4;5;5;0
4068219;4;6;15;1
4068219;5;1;2;0
4068219;5;2;7;0
4068219;5;3;15;1
4068219;5;4;14;-1
4068219;5;5;3;0
4068219;5;6;13;0
4068219;6;1;8;0
4068219;6;2;6;1
4068219;6;3;12;0
4068219;6;4;4;0
4068219;6;5;10;0
4068219;6;6;11;-1
4068219;7;1;5;0
4068219;7;2;13;0
4068219;7;3;6;0
4068219;7;4;11;-1
4068219;7;5;1;1
4068219;7;6;9;0
4068219;8;1;14;-1
4068219;8;2;9;0
4068219;8;3;5;0
4068219;8;4;15;1
4068219;8;5;4;0
4068219;8;6;7;0
4068228;1;1;15;0
4068228;1;2;9;0
4068228;1;3;4;-1
4068228;1;4;10;0
4068228;1;5;7;0
4068228;1;6;13;1
4068228;2;1;5;0
4068228;2;2;2;0
4068228;2;3;3;1
4068228;2;4;1;-1
4068228;2;5;12;0
4068228;2;6;6;0
4068228;3;1;10;0
4068228;3;2;8;0
4068228;3;3;4;-1
4068228;3;4;14;0
4068228;3;5;11;1
4068228;3;6;13;0
4068228;4;1;5;-1
4068228;4;2;12;0
4068228;4;3;15;0
4068228;4;4;14;0
4068228;4;5;8;0
4068228;4;6;3;1
4068228;5;1;1;0
4068228;5;2;4;-1
4068228;5;3;13;1
4068228;5;4;2;0
4068228;5;5;7;0
4068228;5;6;10;0
4068228;6;1;5;0
4068228;6;2;11;1
4068228;6;3;9;0
4068228;6;4;6;0
4068228;6;5;14;0
4068228;6;6;4;-1
4068228;7;1;8;0
4068228;7;2;7;-1
4068228;7;3;15;0
4068228;7;4;13;1
4068228;7;5;10;0
4068228;7;6;12;0
4068228;8;1;3;0
4068228;8;2;9;0
4068228;8;3;2;0
4068228;8;4;6;0
4068228;8;5;1;-1
4068228;8;6;11;1
4068241;1;1;10;0
4068241;1;2;5;0
4068241;1;3;2;-1
4068241;1;4;13;0
4068241;1;5;12;0
4068241;1;6;6;1
4068241;2;1;7;1
4068241;2;2;4;0
4068241;2;3;14;0
4068241;2;4;15;0
4068241;2;5;1;-1
4068241;2;6;3;0
4068241;3;1;8;1
4068241;3;2;6;0
4068241;3;3;15;0
4068241;3;4;5;-1
4068241;3;5;9;0
4068241;3;6;11;0
4068241;4;1;2;-1
4068241;4;2;10;0
4068241;4;3;13;0
4068241;4;4;7;1
4068241;4;5;12;0
4068241;4;6;14;0
4068241;5;1;5;-1
4068241;5;2;3;0
4068241;5;3;10;0
4068241;5;4;14;0
4068241;5;5;9;1
4068241;5;6;11;0
4068241;6;1;6;1
4068241;6;2;15;-1
4068241;6;3;13;0
4068241;6;4;7;0
4068241;6;5;12;0
4068241;6;6;2;0
4068241;7;1;4;0
4068241;7;2;11;0
4068241;7;3;8;1
4068241;7;4;14;0
4068241;7;5;12;0
4068241;7;6;1;-1
4068241;8;1;8;1
4068241;8;2;9;0
4068241;8;3;13;0
4068241;8;4;6;0
4068241;8;5;4;0
4068241;8;6;15;-1
4068253;1;1;10;0
4068253;1;2;5;1
4068253;1;3;2;-1
4068253;1;4;13;0
4068253;1;5;12;0
4068253;1;6;6;0
4068253;2;1;7;0
4068253;2;2;4;0
4068253;2;3;14;0
4068253;2;4;15;-1
4068253;2;5;1;1
4068253;2;6;3;0
4068253;3;1;8;0
4068253;3;2;6;1
4068253;3;3;15;-1
4068253;3;4;5;0
4068253;3;5;9;0
4068253;3;6;11;0
4068253;4;1;2;0
4068253;4;2;10;-1
4068253;4;3;13;0
4068253;4;4;7;1
4068253;4;5;12;0
4068253;4;6;14;0
4068253;5;1;5;1
4068253;5;2;3;0
4068253;5;3;10;-1
4068253;5;4;14;0
4068253;5;5;9;0
4068253;5;6;11;0
4068253;6;1;6;0
4068253;6;2;15;-1
4068253;6;3;13;0
4068253;6;4;7;1
4068253;6;5;12;0
4068253;6;6;2;0
4068253;7;1;4;0
4068253;7;2;11;0
4068253;7;3;8;0
4068253;7;4;14;-1
4068253;7;5;12;0
4068253;7;6;1;1
4068253;8;1;8;0
4068253;8;2;9;0
4068253;8;3;13;0
4068253;8;4;6;1
4068253;8;5;4;0
4068253;8;6;15;-1
4068266;1;1;5;0
4068266;1;2;10;0
4068266;1;3;9;-1
4068266;1;4;6;0
4068266;1;5;7;1
4068266;1;6;4;0
4068266;2;1;14;0
4068266;2;2;4;0
4068266;2;3;11;1
4068266;2;4;2;-1
4068266;2;5;1;0
4068266;2;6;13;0
4068266;3;1;8;0
4068266;3;2;12;0
4068266;3;3;15;-1
4068266;3;4;9;0
4068266;3;5;3;1
4068266;3;6;6;0
4068266;4;1;10;0
4068266;4;2;4;0
4068266;4;3;9;0
4068266;4;4;1;0
4068266;4;5;11;1
4068266;4;6;8;-1
4068266;5;1;12;0
4068266;5;2;13;0
4068266;5;3;7;0
4068266;5;4;5;0
4068266;5;5;15;-1
4068266;5;6;2;1
4068266;6;1;6;0
4068266;6;2;7;0
4068266;6;3;1;0
4068266;6;4;3;1
4068266;6;5;9;0
4068266;6;6;14;-1
4068266;7;1;13;0
4068266;7;2;2;-1
4068266;7;3;12;0
4068266;7;4;3;1
4068266;7;5;6;0
4068266;7;6;5;0
4068266;8;1;15;0
4068266;8;2;4;0
4068266;8;3;11;1
4068266;8;4;10;0
4068266;8;5;8;0
4068266;8;6;14;-1
4068285;1;1;14;0
4068285;1;2;6;0
4068285;1;3;4;0
4068285;1;4;5;0
4068285;1;5;2;1
4068285;1;6;11;-1
4068285;2;1;1;0
4068285;2;2;13;0
4068285;2;3;7;0
4068285;2;4;10;1
4068285;2;5;3;-1
4068285;2;6;4;0
4068285;3;1;5;0
4068285;3;2;9;0
4068285;3;3;8;0
4068285;3;4;15;1
4068285;3;5;12;0
4068285;3;6;6;-1
4068285;4;1;6;0
4068285;4;2;1;-1
4068285;4;3;15;0
4068285;4;4;10;0
4068285;4;5;14;1
4068285;4;6;3;0
4068285;5;1;7;0
4068285;5;2;2;0
4068285;5;3;8;0
4068285;5;4;9;1
4068285;5;5;13;-1
4068285;5;6;12;0
4068285;6;1;4;0
4068285;6;2;8;0
4068285;6;3;11;0
4068285;6;4;10;1
4068285;6;5;5;0
4068285;6;6;3;-1
4068285;7;1;14;0
4068285;7;2;15;0
4068285;7;3;5;0
4068285;7;4;13;1
4068285;7;5;6;0
4068285;7;6;11;-1
4068285;8;1;9;-1
4068285;8;2;12;0
4068285;8;3;4;0
4068285;8;4;2;1
4068285;8;5;7;0
4068285;8;6;1;0
4068289;1;1;11;0
4068289;1;2;10;0
4068289;1;3;9;1
4068289;1;4;3;0
4068289;1;5;4;0
4068289;1;6;14;-1
4068289;2;1;2;-1
4068289;2;2;3;0
4068289;2;3;6;0
4068289;2;4;1;0
4068289;2;5;7;1
4068289;2;6;15;0
4068289;3;1;10;0
4068289;3;2;6;1
4068289;3;3;1;0
4068289;3;4;14;-1
4068289;3;5;4;0
4068289;3;6;11;0
4068289;4;1;8;-1
4068289;4;2;2;0
4068289;4;3;9;1
4068289;4;4;12;0
4068289;4;5;5;0
4068289;4;6;13;0
4068289;5;1;3;0
4068289;5;2;2;0
4068289;5;3;4;0
4068289;5;4;14;-1
4068289;5;5;11;0
4068289;5;6;6;1
4068289;6;1;8;0
4068289;6;2;12;0
4068289;6;3;5;0
4068289;6;4;9;1
4068289;6;5;13;-1
4068289;6;6;1;0
4068289;7;1;7;1
4068289;7;2;10;0
4068289;7;3;11;0
4068289;7;4;15;0
4068289;7;5;6;0
4068289;7;6;2;-1
4068289;8;1;1;0
4068289;8;2;8;0
4068289;8;3;4;0
4068289;8;4;9;1
4068289;8;5;5;0
4068289;8;6;13;-1
4068294;1;1;3;-1
4068294;1;2;13;0
4068294;1;3;8;0
4068294;1;4;1;0
4068294;1;5;12;0
4068294;1;6;6;1
4068294;2;1;15;-1
4068294;2;2;4;0
4068294;2;3;5;0
4068294;2;4;10;0
4068294;2;5;2;0
4068294;2;6;9;1
4068294;3;1;11;0
4068294;3;2;13;0
4068294;3;3;7;0
4068294;3;4;5;0
4068294;3;5;14;-1
4068294;3;6;1;1
4068294;4;1;9;0
4068294;4;2;10;0
4068294;4;3;3;-1
4068294;4;4;6;1
4068294;4;5;4;0
4068294;4;6;12;0
4068294;5;1;11;0
4068294;5;2;2;0
4068294;5;3;15;0
4068294;5;4;14;-1
4068294;5;5;7;1
4068294;5;6;8;0
4068294;6;1;3;0
4068294;6;2;1;1
4068294;6;3;6;0
4068294;6;4;8;-1
4068294;6;5;13;0
4068294;6;6;12;0
4068294;7;1;15;-1
4068294;7;2;5;0
4068294;7;3;11;0
4068294;7;4;4;0
4068294;7;5;7;0
4068294;7;6;9;1
4068294;8;1;13;0
4068294;8;2;7;1
4068294;8;3;15;0
4068294;8;4;10;0
4068294;8;5;2;0
4068294;8;6;14;-1
4068304;1;1;8;1
4068304;1;2;15;0
4068304;1;3;13;-1
4068304;1;4;11;0
4068304;1;5;12;0
4068304;1;6;6;0
4068304;2;1;4;0
4068304;2;2;5;1
4068304;2;3;1;0
4068304;2;4;2;0
4068304;2;5;14;-1
4068304;2;6;7;0
4068304;3;1;12;0
4068304;3;2;8;1
4068304;3;3;15;0
4068304;3;4;6;0
4068304;3;5;14;0
4068304;3;6;10;-1
4068304;4;1;9;1
4068304;4;2;1;0
4068304;4;3;5;0
4068304;4;4;11;0
4068304;4;5;13;0
4068304;4;6;3;-1
4068304;5;1;1;0
4068304;5;2;11;0
4068304;5;3;4;0
4068304;5;4;10;0
4068304;5;5;9;1
4068304;5;6;3;-1
4068304;6;1;7;0
4068304;6;2;6;0
4068304;6;3;8;1
4068304;6;4;15;0
4068304;6;5;12;0
4068304;6;6;14;-1
4068304;7;1;4;0
4068304;7;2;13;0
4068304;7;3;8;1
4068304;7;4;2;0
4068304;7;5;10;-1
4068304;7;6;5;0
4068304;8;1;1;0
4068304;8;2;9;1
4068304;8;3;14;0
4068304;8;4;2;0
4068304;8;5;13;-1
4068304;8;6;5;0
4068311;1;1;6;0
4068311;1;2;11;0
4068311;1;3;15;0
4068311;1;4;5;0
4068311;1;5;3;-1
4068311;1;6;2;1
4068311;2;1;14;1
4068311;2;2;11;-1
4068311;2;3;8;0
4068311;2;4;13;0
4068311;2;5;5;0
4068311;2;6;4;0
4068311;3;1;9;-1
4068311;3;2;6;0
4068311;3;3;10;0
4068311;3;4;3;0
4068311;3;5;1;1
4068311;3;6;2;0
4068311;4;1;14;0
4068311;4;2;12;0
4068311;4;3;9;-1
4068311;4;4;7;1
4068311;4;5;2;0
4068311;4;6;15;0
4068311;5;1;11;0
4068311;5;2;8;0
4068311;5;3;15;0
4068311;5;4;3;-1
4068311;5;5;13;0
4068311;5;6;12;1
4068311;6;1;7;0
4068311;6;2;6;0
4068311;6;3;10;-1
4068311;6;4;4;0
4068311;6;5;1;0
4068311;6;6;5;1
4068311;7;1;6;0
4068311;7;2;7;0
4068311;7;3;15;0
4068311;7;4;11;-1
4068311;7;5;8;0
4068311;7;6;5;1
4068311;8;1;9;0
4068311;8;2;14;1
4068311;8;3;1;0
4068311;8;4;12;0
4068311;8;5;2;0
4068311;8;6;3;-1
4068314;1;1;6;1
4068314;1;2;10;0
4068314;1;3;9;0
4068314;1;4;13;0
4068314;1;5;11;0
4068314;1;6;8;-1
4068314;2;1;4;0
4068314;2;2;7;0
4068314;2;3;2;0
4068314;2;4;5;-1
4068314;2;5;15;0
4068314;2;6;3;1
4068314;3;1;14;1
4068314;3;2;1;0
4068314;3;3;15;0
4068314;3;4;3;0
4068314;3;5;7;0
4068314;3;6;9;-1
4068314;4;1;4;0
4068314;4;2;2;1
4068314;4;3;12;0
4068314;4;4;5;0
4068314;4;5;8;-1
4068314;4;6;10;0
4068314;5;1;13;0
4068314;5;2;4;0
4068314;5;3;5;0
4068314;5;4;6;1
4068314;5;5;7;0
4068314;5;6;11;-1
4068314;6;1;8;0
4068314;6;2;14;1
4068314;6;3;9;-1
4068314;6;4;2;0
4068314;6;5;1;0
4068314;6;6;11;0
4068314;7;1;15;1
4068314;7;2;3;0
4068314;7;3;6;0
4068314;7;4;12;-1
4068314;7;5;13;0
