InterviewID;task;item;att1;cho
4068294;9;7;0;0
4068294;10;1;3;0
4068294;10;2;6;1
4068294;10;3;8;0
4068294;10;4;2;0
4068294;10;5;22;0
4068294;10;6;4;0
4068294;10;7;0;0
4068304;1;1;4;0
4068304;1;2;3;0
4068304;1;3;19;0
4068304;1;4;23;0
4068304;1;5;7;1
4068304;1;6;6;0
4068304;1;7;0;0
4068304;2;1;7;1
4068304;2;2;9;0
4068304;2;3;5;0
4068304;2;4;1;0
4068304;2;5;17;0
4068304;2;6;2;0
4068304;2;7;0;0
4068304;3;1;23;1
4068304;3;2;5;0
4068304;3;3;2;0
4068304;3;4;6;0
4068304;3;5;8;0
4068304;3;6;3;0
4068304;3;7;0;0
4068304;4;1;4;0
4068304;4;2;3;0
4068304;4;3;1;1
4068304;4;4;18;0
4068304;4;5;2;0
4068304;4;6;5;0
4068304;4;7;0;0
4068304;5;1;1;0
4068304;5;2;22;0
4068304;5;3;6;0
4068304;5;4;8;0
4068304;5;5;9;0
4068304;5;6;7;1
4068304;5;7;0;0
4068304;6;1;3;0
4068304;6;2;13;1
4068304;6;3;9;0
4068304;6;4;4;0
4068304;6;5;5;0
4068304;6;6;8;0
4068304;6;7;0;0
4068304;7;1;7;1
4068304;7;2;1;0
4068304;7;3;4;0
4068304;7;4;6;0
4068304;7;5;11;0
4068304;7;6;2;0
4068304;7;7;0;0
4068304;8;1;18;0
4068304;8;2;9;0
4068304;8;3;23;1
4068304;8;4;5;0
4068304;8;5;8;0
4068304;8;6;7;0
4068304;8;7;0;0
4068304;9;1;2;0
4068304;9;2;6;0
4068304;9;3;11;0
4068304;9;4;4;1
4068304;9;5;1;0
4068304;9;6;3;0
4068304;9;7;0;0
4068304;10;1;7;1
4068304;10;2;4;0
4068304;10;3;9;0
4068304;10;4;8;0
4068304;10;5;3;0
4068304;10;6;6;0
4068304;10;7;0;0
4068311;1;1;14;0
4068311;1;2;8;0
4068311;1;3;3;0
4068311;1;4;4;0
4068311;1;5;9;0
4068311;1;6;1;1
4068311;1;7;0;0
4068311;2;1;9;0
4068311;2;2;2;0
4068311;2;3;5;0
4068311;2;4;8;0
4068311;2;5;6;1
4068311;2;6;10;0
4068311;2;7;0;0
4068311;3;1;7;0
4068311;3;2;11;0
4068311;3;3;2;1
4068311;3;4;3;0
4068311;3;5;4;0
4068311;3;6;8;0
4068311;3;7;0;0
4068311;4;1;9;0
4068311;4;2;21;0
4068311;4;3;6;0
4068311;4;4;1;1
4068311;4;5;11;0
4068311;4;6;5;0
4068311;4;7;0;0
4068311;5;1;14;0
4068311;5;2;1;1
4068311;5;3;7;0
4068311;5;4;3;0
4068311;5;5;4;0
4068311;5;6;2;0
4068311;5;7;0;0
4068311;6;1;2;0
4068311;6;2;4;0
4068311;6;3;9;0
4068311;6;4;13;0
4068311;6;5;8;0
4068311;6;6;1;1
4068311;6;7;0;0
4068311;7;1;7;0
4068311;7;2;6;1
4068311;7;3;18;0
4068311;7;4;3;0
4068311;7;5;5;0
4068311;7;6;23;0
4068311;7;7;0;0
4068311;8;1;3;0
4068311;8;2;9;0
4068311;8;3;6;1
4068311;8;4;1;0
4068311;8;5;7;0
4068311;8;6;4;0
4068311;8;7;0;0
4068311;9;1;4;0
4068311;9;2;2;1
4068311;9;3;5;0
4068311;9;4;9;0
4068311;9;5;3;0
4068311;9;6;8;0
4068311;9;7;0;0
4068311;10;1;2;0
4068311;10;2;16;0
4068311;10;3;18;0
4068311;10;4;5;0
4068311;10;5;1;1
4068311;10;6;7;0
4068311;10;7;0;0
4068314;1;1;8;0
4068314;1;2;23;0
4068314;1;3;3;0
4068314;1;4;7;0
4068314;1;5;6;0
4068314;1;6;4;1
4068314;1;7;0;0
4068314;2;1;3;0
4068314;2;2;7;0
4068314;2;3;5;0
4068314;2;4;2;0
4068314;2;5;6;0
4068314;2;6;10;1
4068314;2;7;0;0
4068314;3;1;8;0
4068314;3;2;9;0
4068314;3;3;4;0
4068314;3;4;1;0
4068314;3;5;2;1
4068314;3;6;16;0
4068314;3;7;0;0
4068314;4;1;19;0
4068314;4;2;4;1
4068314;4;3;5;0
4068314;4;4;8;0
4068314;4;5;1;0
4068314;4;6;6;0
4068314;4;7;0;0
4068314;5;1;7;0
4068314;5;2;8;0
4068314;5;3;14;1
4068314;5;4;3;0
4068314;5;5;9;0
4068314;5;6;12;0
4068314;5;7;0;0
4068314;6;1;7;0
4068314;6;2;9;0
4068314;6;3;3;0
4068314;6;4;11;1
4068314;6;5;1;0
4068314;6;6;2;0
4068314;6;7;0;0
4068314;7;1;4;0
4068314;7;2;1;0
4068314;7;3;6;0
4068314;7;4;9;0
4068314;7;5;13;1
4068314;7;6;5;0
4068314;7;7;0;0
4068314;8;1;6;0
4068314;8;2;7;0
4068314;8;3;3;0
4068314;8;4;5;0
4068314;8;5;2;0
4068314;8;6;4;1
4068314;8;7;0;0
4068314;9;1;8;0
4068314;9;2;13;1
4068314;9;3;2;0
4068314;9;4;6;0
4068314;9;5;1;0
4068314;9;6;3;0
4068314;9;7;0;0
4068314;10;1;5;0
4068314;10;2;4;0
4068314;10;3;9;0
4068314;10;4;7;0
4068314;10;5;8;0
4068314;10;6;19;1
4068314;10;7;0;0
4068320;1;1;2;0
4068320;1;2;1;0
4068320;1;3;17;1
4068320;1;4;7;0
4068320;1;5;18;0
4068320;1;6;6;0
4068320;1;7;0;0
4068320;2;1;8;0
4068320;2;2;5;0
4068320;2;3;6;1
4068320;2;4;4;0
4068320;2;5;7;0
4068320;2;6;2;0
4068320;2;7;0;0
4068320;3;1;4;0
4068320;3;2;21;1
4068320;3;3;1;0
4068320;3;4;9;0
4068320;3;5;22;0
4068320;3;6;3;0
4068320;3;7;0;0
4068320;4;1;8;0
4068320;4;2;6;0
4068320;4;3;7;0
4068320;4;4;9;1
4068320;4;5;4;0
4068320;4;6;5;0
4068320;4;7;0;0
4068320;5;1;12;0
4068320;5;2;8;0
4068320;5;3;2;1
4068320;5;4;19;0
4068320;5;5;3;0
4068320;5;6;1;0
4068320;5;7;0;0
4068320;6;1;1;1
4068320;6;2;3;0
4068320;6;3;19;0
4068320;6;4;6;0
4068320;6;5;9;0
4068320;6;6;2;0
4068320;6;7;0;0
4068320;7;1;7;0
4068320;7;2;1;0
4068320;7;3;5;0
4068320;7;4;10;1
4068320;7;5;11;0
4068320;7;6;4;0
4068320;7;7;0;0
4068320;8;1;9;0
4068320;8;2;2;0
4068320;8;3;6;1
4068320;8;4;21;0
4068320;8;5;4;0
4068320;8;6;5;0
4068320;8;7;0;0
4068320;9;1;15;1
4068320;9;2;7;0
4068320;9;3;8;0
4068320;9;4;3;0
4068320;9;5;1;0
4068320;9;6;9;0
4068320;9;7;0;0
4068320;10;1;12;0
4068320;10;2;8;0
4068320;10;3;3;0
4068320;10;4;5;0
4068320;10;5;4;0
4068320;10;6;6;1
4068320;10;7;0;0
4068322;1;1;6;0
4068322;1;2;5;0
4068322;1;3;20;0
4068322;1;4;9;0
4068322;1;5;2;1
4068322;1;6;21;0
4068322;1;7;0;0
4068322;2;1;13;0
4068322;2;2;6;0
4068322;2;3;1;0
4068322;2;4;4;0
4068322;2;5;8;0
4068322;2;6;2;1
4068322;2;7;0;0
4068322;3;1;1;0
4068322;3;2;9;0
4068322;3;3;22;0
4068322;3;4;4;0
4068322;3;5;7;1
4068322;3;6;5;0
4068322;3;7;0;0
4068322;4;1;7;0
4068322;4;2;5;0
4068322;4;3;4;0
4068322;4;4;8;0
4068322;4;5;17;1
4068322;4;6;3;0
4068322;4;7;0;0
4068322;5;1;3;0
4068322;5;2;14;1
4068322;5;3;1;0
4068322;5;4;6;0
4068322;5;5;9;0
4068322;5;6;8;0
4068322;5;7;0;0
4068322;6;1;1;0
4068322;6;2;2;1
4068322;6;3;3;0
4068322;6;4;13;0
4068322;6;5;5;0
4068322;6;6;9;0
4068322;6;7;0;0
4068322;7;1;16;1
4068322;7;2;2;0
4068322;7;3;4;0
4068322;7;4;7;0
4068322;7;5;8;0
4068322;7;6;6;0
4068322;7;7;0;0
4068322;8;1;21;0
4068322;8;2;2;1
4068322;8;3;6;0
4068322;8;4;9;0
4068322;8;5;3;0
4068322;8;6;21;0
4068322;8;7;0;0
4068322;9;1;2;0
4068322;9;2;1;0
4068322;9;3;4;0
4068322;9;4;8;0
4068322;9;5;7;1
4068322;9;6;5;0
4068322;9;7;0;0
4068322;10;1;3;0
4068322;10;2;6;0
4068322;10;3;9;0
4068322;10;4;15;0
4068322;10;5;7;1
4068322;10;6;21;0
4068322;10;7;0;0
4068326;1;1;6;0
4068326;1;2;4;0
4068326;1;3;3;0
4068326;1;4;5;0
4068326;1;5;9;0
4068326;1;6;1;0
4068326;1;7;0;1
4068326;2;1;6;0
4068326;2;2;1;0
4068326;2;3;22;0
4068326;2;4;9;0
4068326;2;5;2;0
4068326;2;6;8;0
4068326;2;7;0;1
4068326;3;1;7;0
4068326;3;2;20;0
4068326;3;3;9;0
4068326;3;4;1;0
4068326;3;5;3;0
4068326;3;6;10;0
4068326;3;7;0;1
4068326;4;1;6;0
4068326;4;2;8;0
4068326;4;3;5;0
4068326;4;4;4;0
4068326;4;5;7;0
4068326;4;6;2;0
4068326;4;7;0;1
4068326;5;1;7;0
4068326;5;2;15;0
4068326;5;3;6;0
4068326;5;4;8;0
4068326;5;5;5;0
4068326;5;6;23;0
4068326;5;7;0;1
4068326;6;1;1;0
4068326;6;2;17;0
4068326;6;3;9;0
4068326;6;4;4;0
4068326;6;5;3;0
4068326;6;6;2;0
4068326;6;7;0;1
4068326;7;1;6;0
4068326;7;2;4;0
4068326;7;3;2;0
4068326;7;4;9;0
4068326;7;5;1;0
4068326;7;6;3;0
4068326;7;7;0;1
4068326;8;1;19;0
4068326;8;2;7;0
4068326;8;3;19;0
4068326;8;4;8;0
4068326;8;5;5;0
4068326;8;6;6;0
4068326;8;7;0;1
4068326;9;1;8;0
4068326;9;2;4;0
4068326;9;3;16;0
4068326;9;4;3;0
4068326;9;5;2;0
4068326;9;6;7;0
4068326;9;7;0;1
4068326;10;1;15;0
4068326;10;2;5;0
4068326;10;3;9;0
4068326;10;4;2;0
4068326;10;5;15;0
4068326;10;6;1;0
4068326;10;7;0;1
4068330;1;1;1;0
4068330;1;2;4;0
4068330;1;3;7;0
4068330;1;4;5;1
4068330;1;5;3;0
4068330;1;6;9;0
4068330;1;7;0;0
4068330;2;1;8;0
4068330;2;2;6;0
4068330;2;3;10;1
4068330;2;4;4;0
4068330;2;5;2;0
4068330;2;6;7;0
4068330;2;7;0;0
4068330;3;1;9;0
4068330;3;2;15;0
4068330;3;3;5;0
4068330;3;4;2;1
4068330;3;5;7;0
4068330;3;6;1;0
4068330;3;7;0;0
4068330;4;1;5;0
4068330;4;2;17;1
4068330;4;3;20;0
4068330;4;4;6;0
4068330;4;5;9;0
4068330;4;6;3;0
4068330;4;7;0;0
4068330;5;1;7;0
4068330;5;2;3;0
4068330;5;3;1;0
4068330;5;4;8;0
4068330;5;5;19;1
4068330;5;6;4;0
4068330;5;7;0;0
4068330;6;1;2;1
4068330;6;2;8;0
4068330;6;3;4;0
4068330;6;4;5;0
4068330;6;5;1;0
4068330;6;6;10;0
4068330;6;7;0;0
4068330;7;1;20;0
4068330;7;2;9;0
4068330;7;3;12;0
4068330;7;4;8;0
4068330;7;5;6;1
4068330;7;6;4;0
4068330;7;7;0;0
4068330;8;1;9;0
4068330;8;2;5;0
4068330;8;3;7;0
4068330;8;4;2;1
4068330;8;5;6;0
4068330;8;6;1;0
4068330;8;7;0;0
4068330;9;1;2;0
4068330;9;2;8;0
4068330;9;3;5;0
4068330;9;4;4;0
4068330;9;5;3;0
4068330;9;6;15;1
4068330;9;7;0;0
4068330;10;1;6;0
4068330;10;2;7;0
4068330;10;3;11;1
4068330;10;4;1;0
4068330;10;5;9;0
4068330;10;6;3;0
4068330;10;7;0;0
4068333;1;1;1;0
4068333;1;2;4;0
4068333;1;3;7;1
4068333;1;4;5;0
4068333;1;5;3;0
4068333;1;6;9;0
4068333;1;7;0;0
4068333;2;1;8;0
4068333;2;2;6;0
4068333;2;3;13;0
4068333;2;4;4;0
4068333;2;5;2;0
4068333;2;6;7;1
4068333;2;7;0;0
4068333;3;1;9;0
4068333;3;2;12;0
4068333;3;3;5;0
4068333;3;4;2;0
4068333;3;5;7;1
4068333;3;6;1;0
4068333;3;7;0;0
4068333;4;1;5;1
4068333;4;2;19;0
4068333;4;3;19;0
4068333;4;4;6;0
4068333;4;5;9;0
4068333;4;6;3;0
4068333;4;7;0;0
4068333;5;1;7;1
4068333;5;2;3;0
4068333;5;3;1;0
4068333;5;4;8;0
4068333;5;5;10;0
4068333;5;6;4;0
4068333;5;7;0;0
4068333;6;1;2;0
4068333;6;2;8;1
4068333;6;3;4;0
4068333;6;4;5;0
4068333;6;5;1;0
4068333;6;6;13;0
4068333;6;7;0;0
4068333;7;1;22;0
4068333;7;2;9;0
4068333;7;3;10;0
4068333;7;4;8;1
4068333;7;5;6;0
4068333;7;6;4;0
4068333;7;7;0;0
4068333;8;1;9;0
4068333;8;2;5;0
4068333;8;3;7;1
4068333;8;4;2;0
4068333;8;5;6;0
4068333;8;6;1;0
4068333;8;7;0;0
4068333;9;1;2;0
4068333;9;2;8;1
4068333;9;3;5;0
4068333;9;4;4;0
4068333;9;5;3;0
4068333;9;6;23;0
4068333;9;7;0;0
4068333;10;1;6;0
4068333;10;2;7;1
4068333;10;3;12;0
4068333;10;4;1;0
4068333;10;5;9;0
4068333;10;6;3;0
4068333;10;7;0;0
4068335;1;1;8;0
4068335;1;2;9;0
4068335;1;3;22;0
4068335;1;4;5;0
4068335;1;5;6;0
4068335;1;6;1;1
4068335;1;7;0;0
4068335;2;1;7;0
4068335;2;2;19;1
4068335;2;3;4;0
4068335;2;4;1;0
4068335;2;5;2;0
4068335;2;6;5;0
4068335;2;7;0;0
4068335;3;1;8;0
4068335;3;2;6;1
4068335;3;3;1;0
4068335;3;4;15;0
4068335;3;5;20;0
4068335;3;6;3;0
4068335;3;7;0;0
4068335;4;1;2;0
4068335;4;2;4;0
4068335;4;3;5;0
4068335;4;4;3;1
4068335;4;5;7;0
4068335;4;6;9;0
4068335;4;7;0;0
4068335;5;1;10;1
4068335;5;2;3;0
4068335;5;3;2;0
4068335;5;4;6;0
4068335;5;5;5;0
4068335;5;6;4;0
4068335;5;7;0;0
4068335;6;1;1;0
4068335;6;2;11;1
4068335;6;3;7;0
4068335;6;4;5;0
4068335;6;5;9;0
4068335;6;6;8;0
4068335;6;7;0;0
4068335;7;1;8;0
4068335;7;2;1;0
4068335;7;3;7;0
4068335;7;4;9;0
4068335;7;5;18;1
4068335;7;6;4;0
4068335;7;7;0;0
4068335;8;1;3;0
4068335;8;2;8;0
4068335;8;3;11;1
4068335;8;4;6;0
4068335;8;5;5;0
4068335;8;6;2;0
4068335;8;7;0;0
4068335;9;1;10;1
4068335;9;2;20;0
4068335;9;3;9;0
4068335;9;4;6;0
4068335;9;5;4;0
4068335;9;6;2;0
4068335;9;7;0;0
4068335;10;1;7;0
4068335;10;2;5;0
4068335;10;3;1;0
4068335;10;4;3;1
4068335;10;5;13;0
4068335;10;6;2;0
4068335;10;7;0;0
4068340;1;1;14;0
4068340;1;2;3;1
4068340;1;3;7;0
4068340;1;4;1;0
4068340;1;5;8;0
4068340;1;6;6;0
4068340;1;7;0;0
4068340;2;1;5;0
4068340;2;2;18;1
4068340;2;3;9;0
4068340;2;4;3;0
4068340;2;5;4;0
4068340;2;6;2;0
4068340;2;7;0;0
4068340;3;1;8;0
4068340;3;2;7;0
4068340;3;3;16;1
4068340;3;4;14;0
4068340;3;5;1;0
4068340;3;6;2;0
4068340;3;7;0;0
4068340;4;1;5;0
4068340;4;2;1;0
4068340;4;3;6;0
4068340;4;4;8;0
4068340;4;5;2;1
4068340;4;6;9;0
4068340;4;7;0;0
4068340;5;1;6;0
4068340;5;2;4;0
4068340;5;3;3;0
4068340;5;4;7;0
4068340;5;5;12;0
4068340;5;6;17;1
4068340;5;7;0;0
4068340;6;1;2;0
4068340;6;2;5;0
4068340;6;3;11;1
4068340;6;4;4;0
4068340;6;5;9;0
4068340;6;6;6;0
4068340;6;7;0;0
4068340;7;1;8;0
4068340;7;2;9;0
4068340;7;3;7;0
4068340;7;4;5;1
4068340;7;5;15;0
4068340;7;6;1;0
4068340;7;7;0;0
4068340;8;1;3;1
4068340;8;2;5;0
4068340;8;3;9;0
4068340;8;4;4;0
4068340;8;5;17;0
4068340;8;6;2;0
4068340;8;7;0;0
4068340;9;1;1;0
4068340;9;2;3;1
4068340;9;3;6;0
4068340;9;4;8;0
4068340;9;5;22;0
4068340;9;6;7;0
4068340;9;7;0;0
4068340;10;1;2;0
4068340;10;2;1;0
4068340;10;3;6;0
4068340;10;4;4;0
4068340;10;5;7;0
4068340;10;6;20;1
4068340;10;7;0;0
4068360;1;1;10;0
4068360;1;2;3;0
4068360;1;3;5;0
4068360;1;4;1;1
4068360;1;5;8;0
4068360;1;6;14;0
4068360;1;7;0;0
4068360;2;1;2;0
4068360;2;2;20;0
4068360;2;3;7;0
4068360;2;4;4;0
4068360;2;5;9;0
4068360;2;6;6;1
4068360;2;7;0;0
4068360;3;1;3;0
4068360;3;2;4;0
4068360;3;3;8;0
4068360;3;4;17;0
4068360;3;5;7;0
4068360;3;6;2;1
4068360;3;7;0;0
4068360;4;1;1;0
4068360;4;2;4;0
4068360;4;3;2;1
4068360;4;4;6;0
4068360;4;5;9;0
4068360;4;6;5;0
4068360;4;7;0;0
4068360;5;1;9;0
4068360;5;2;5;0
4068360;5;3;12;0
4068360;5;4;3;1
4068360;5;5;7;0
4068360;5;6;8;0
4068360;5;7;0;0
4068360;6;1;18;0
4068360;6;2;2;1
4068360;6;3;6;0
4068360;6;4;4;0
4068360;6;5;1;0
4068360;6;6;3;0
4068360;6;7;0;0
4068360;7;1;1;1
4068360;7;2;9;0
4068360;7;3;18;0
4068360;7;4;7;0
4068360;7;5;8;0
4068360;7;6;5;0
4068360;7;7;0;0
4068360;8;1;4;0
4068360;8;2;5;0
4068360;8;3;6;1
4068360;8;4;9;0
4068360;8;5;17;0
4068360;8;6;8;0
4068360;8;7;0;0
4068360;9;1;1;0
4068360;9;2;2;0
4068360;9;3;6;1
4068360;9;4;22;0
4068360;9;5;3;0
4068360;9;6;7;0
4068360;9;7;0;0
4068360;10;1;22;0
4068360;10;2;2;0
4068360;10;3;8;0
4068360;10;4;5;0
4068360;10;5;3;0
4068360;10;6;6;1
4068360;10;7;0;0
4068364;1;1;6;1
4068364;1;2;4;0
4068364;1;3;3;0
4068364;1;4;5;0
4068364;1;5;9;0
4068364;1;6;1;0
4068364;1;7;0;0
4068364;2;1;6;0
4068364;2;2;1;0
4068364;2;3;13;0
4068364;2;4;9;0
4068364;2;5;2;0
4068364;2;6;8;1
4068364;2;7;0;0
4068364;3;1;7;1
4068364;3;2;21;0
4068364;3;3;9;0
4068364;3;4;1;0
4068364;3;5;3;0
4068364;3;6;21;0
4068364;3;7;0;0
4068364;4;1;6;1
4068364;4;2;8;0
4068364;4;3;5;0
4068364;4;4;4;0
4068364;4;5;7;0
4068364;4;6;2;0
4068364;4;7;0;0
4068364;5;1;7;0
4068364;5;2;23;0
4068364;5;3;6;1
4068364;5;4;8;0
4068364;5;5;5;0
4068364;5;6;15;0
4068364;5;7;0;0
4068364;6;1;1;1
4068364;6;2;23;0
4068364;6;3;9;0
4068364;6;4;4;0
4068364;6;5;3;0
4068364;6;6;2;0
4068364;6;7;0;0
4068364;7;1;6;1
4068364;7;2;4;0
4068364;7;3;2;0
4068364;7;4;9;0
4068364;7;5;1;0
4068364;7;6;3;0
4068364;7;7;0;0
4068364;8;1;18;0
4068364;8;2;7;0
4068364;8;3;13;0
4068364;8;4;8;0
4068364;8;5;5;0
4068364;8;6;6;1
4068364;8;7;0;0
4068364;9;1;8;1
4068364;9;2;4;0
4068364;9;3;18;0
4068364;9;4;3;0
4068364;9;5;2;0
4068364;9;6;7;0
4068364;9;7;0;0
4068364;10;1;10;0
4068364;10;2;5;0
4068364;10;3;9;0
4068364;10;4;2;0
4068364;10;5;15;0
4068364;10;6;1;1
4068364;10;7;0;0
4068367;1;1;1;0
4068367;1;2;5;0
4068367;1;3;3;0
4068367;1;4;2;0
4068367;1;5;7;0
4068367;1;6;4;0
4068367;1;7;0;1
4068367;2;1;2;0
4068367;2;2;6;0
4068367;2;3;9;0
4068367;2;4;17;0
4068367;2;5;8;1
4068367;2;6;10;0
4068367;2;7;0;0
4068367;3;1;9;0
4068367;3;2;6;0
4068367;3;3;1;0
4068367;3;4;3;0
4068367;3;5;8;1
4068367;3;6;2;0
4068367;3;7;0;0
4068367;4;1;18;0
4068367;4;2;4;0
4068367;4;3;5;0
4068367;4;4;7;0
4068367;4;5;16;0
4068367;4;6;6;1
4068367;4;7;0;0
4068367;5;1;5;0
4068367;5;2;2;0
4068367;5;3;7;0
4068367;5;4;8;1
4068367;5;5;9;0
4068367;5;6;1;0
4068367;5;7;0;0
4068367;6;1;17;0
4068367;6;2;11;0
4068367;6;3;4;0
4068367;6;4;3;0
4068367;6;5;9;0
4068367;6;6;6;1
4068367;6;7;0;0
4068367;7;1;13;0
4068367;7;2;2;0
4068367;7;3;1;0
4068367;7;4;4;0
4068367;7;5;23;0
4068367;7;6;3;0
4068367;7;7;0;1
4068367;8;1;2;0
4068367;8;2;5;0
4068367;8;3;8;1
4068367;8;4;7;0
4068367;8;5;6;0
4068367;8;6;9;0
4068367;8;7;0;0
4068367;9;1;7;0
4068367;9;2;1;0
4068367;9;3;5;0
4068367;9;4;8;1
4068367;9;5;15;0
4068367;9;6;3;0
4068367;9;7;0;0
4068367;10;1;2;0
4068367;10;2;20;0
4068367;10;3;3;0
4068367;10;4;18;0
4068367;10;5;4;0
4068367;10;6;1;0
4068367;10;7;0;1
4068369;1;1;7;0
4068369;1;2;8;0
4068369;1;3;1;0
4068369;1;4;4;0
4068369;1;5;15;1
4068369;1;6;3;0
4068369;1;7;0;0
4068369;2;1;5;0
4068369;2;2;1;0
4068369;2;3;6;0
4068369;2;4;9;0
4068369;2;5;14;1
4068369;2;6;2;0
4068369;2;7;0;0
4068369;3;1;3;0
4068369;3;2;4;0
4068369;3;3;18;0
4068369;3;4;8;0
4068369;3;5;6;0
4068369;3;6;9;1
4068369;3;7;0;0
4068369;4;1;1;0
4068369;4;2;8;0
4068369;4;3;9;0
4068369;4;4;5;0
4068369;4;5;6;0
4068369;4;6;7;1
4068369;4;7;0;0
4068369;5;1;7;0
4068369;5;2;3;0
4068369;5;3;14;1
4068369;5;4;2;0
4068369;5;5;5;0
4068369;5;6;18;0
4068369;5;7;0;0
4068369;6;1;2;0
4068369;6;2;4;0
4068369;6;3;5;0
4068369;6;4;3;0
4068369;6;5;9;1
4068369;6;6;1;0
4068369;6;7;0;0
4068369;7;1;6;0
4068369;7;2;7;0
4068369;7;3;20;1
4068369;7;4;12;0
4068369;7;5;4;0
4068369;7;6;8;0
4068369;7;7;0;0
4068369;8;1;13;0
4068369;8;2;9;0
4068369;8;3;10;1
4068369;8;4;6;0
4068369;8;5;7;0
4068369;8;6;5;0
4068369;8;7;0;0
4068369;9;1;2;0
4068369;9;2;3;0
4068369;9;3;5;0
4068369;9;4;4;0
4068369;9;5;1;1
4068369;9;6;8;0
4068369;9;7;0;0
4068369;10;1;2;0
4068369;10;2;8;0
4068369;10;3;4;0
4068369;10;4;3;0
4068369;10;5;6;0
4068369;10;6;1;1
4068369;10;7;0;0
4068372;1;1;1;0
4068372;1;2;4;0
4068372;1;3;7;0
4068372;1;4;5;0
4068372;1;5;3;0
4068372;1;6;9;1
4068372;1;7;0;0
4068372;2;1;8;0
4068372;2;2;6;1
4068372;2;3;23;0
4068372;2;4;4;0
4068372;2;5;2;0
4068372;2;6;7;0
4068372;2;7;0;0
4068372;3;1;9;1
4068372;3;2;16;0
4068372;3;3;5;0
4068372;3;4;2;0
4068372;3;5;7;0
4068372;3;6;1;0
4068372;3;7;0;0
4068372;4;1;5;0
4068372;4;2;17;0
4068372;4;3;23;1
4068372;4;4;6;0
4068372;4;5;9;0
4068372;4;6;3;0
4068372;4;7;0;0
4068372;5;1;7;0
4068372;5;2;3;1
4068372;5;3;1;0
4068372;5;4;8;0
4068372;5;5;16;0
4068372;5;6;4;0
4068372;5;7;0;0
4068372;6;1;2;0
4068372;6;2;8;0
4068372;6;3;4;0
4068372;6;4;5;0
4068372;6;5;1;0
4068372;6;6;10;1
4068372;6;7;0;0
4068372;7;1;15;0
4068372;7;2;9;1
4068372;7;3;18;0
4068372;7;4;8;0
4068372;7;5;6;0
4068372;7;6;4;0
4068372;7;7;0;0
4068372;8;1;9;1
4068372;8;2;5;0
4068372;8;3;7;0
4068372;8;4;2;0
4068372;8;5;6;0
4068372;8;6;1;0
4068372;8;7;0;0
4068372;9;1;2;0
4068372;9;2;8;0
4068372;9;3;5;0
4068372;9;4;4;0
4068372;9;5;3;0
4068372;9;6;23;1
4068372;9;7;0;0
4068372;10;1;6;0
4068372;10;2;7;0
4068372;10;3;21;1
4068372;10;4;1;0
4068372;10;5;9;0
4068372;10;6;3;0
4068372;10;7;0;0
4068387;1;1;5;1
4068387;1;2;16;0
4068387;1;3;7;0
4068387;1;4;15;0
4068387;1;5;6;0
4068387;1;6;9;0
4068387;1;7;0;0
4068387;2;1;23;0
4068387;2;2;8;0
4068387;2;3;2;1
4068387;2;4;9;0
4068387;2;5;1;0
4068387;2;6;4;0
4068387;2;7;0;0
4068387;3;1;6;0
4068387;3;2;2;1
4068387;3;3;1;0
4068387;3;4;11;0
4068387;3;5;7;0
4068387;3;6;3;0
4068387;3;7;0;0
4068387;4;1;4;1
4068387;4;2;9;0
4068387;4;3;5;0
4068387;4;4;3;0
4068387;4;5;11;0
4068387;4;6;7;0
4068387;4;7;0;0
4068387;5;1;4;0
4068387;5;2;5;1
4068387;5;3;8;0
4068387;5;4;18;0
4068387;5;5;10;0
4068387;5;6;1;0
4068387;5;7;0;0
4068387;6;1;6;0
4068387;6;2;2;1
4068387;6;3;8;0
4068387;6;4;3;0
4068387;6;5;9;0
4068387;6;6;7;0
4068387;6;7;0;0
4068387;7;1;2;0
4068387;7;2;14;0
4068387;7;3;9;0
4068387;7;4;1;0
4068387;7;5;4;1
4068387;7;6;7;0
4068387;7;7;0;0
4068387;8;1;21;0
4068387;8;2;5;1
4068387;8;3;10;0
4068387;8;4;8;0
4068387;8;5;3;0
4068387;8;6;6;0
4068387;8;7;0;0
4068387;9;1;21;0
4068387;9;2;6;0
4068387;9;3;5;1
4068387;9;4;9;0
4068387;9;5;7;0
4068387;9;6;8;0
4068387;9;7;0;0
4068387;10;1;4;0
4068387;10;2;23;0
4068387;10;3;2;1
4068387;10;4;3;0
4068387;10;5;14;0
4068387;10;6;1;0
4068387;10;7;0;0
4068394;1;1;9;0
4068394;1;2;8;0
4068394;1;3;7;0
4068394;1;4;2;0
4068394;1;5;5;0
4068394;1;6;1;1
4068394;1;7;0;0
4068394;2;1;3;0
4068394;2;2;7;0
4068394;2;3;23;1
4068394;2;4;16;0
4068394;2;5;4;0
4068394;2;6;6;0
4068394;2;7;0;0
4068394;3;1;8;0
4068394;3;2;21;1
4068394;3;3;2;0
4068394;3;4;5;0
4068394;3;5;7;0
4068394;3;6;15;0
4068394;3;7;0;0
4068394;4;1;6;0
4068394;4;2;1;0
4068394;4;3;4;1
4068394;4;4;9;0
4068394;4;5;2;0
4068394;4;6;8;0
4068394;4;7;0;0
4068394;5;1;4;0
4068394;5;2;19;0
4068394;5;3;8;0
4068394;5;4;3;0
4068394;5;5;9;0
4068394;5;6;6;1
4068394;5;7;0;0
4068394;6;1;3;0
4068394;6;2;1;0
